"Id_Customer","Y","Customer_Type","BirthDate","Customer_Open_Date","P_Client","Educational_Level","Marital_Status","Number_Of_Dependant","Years_At_Residence","Net_Annual_Income","Years_At_Business","Prod_Sub_Category","Prod_Decision_Date","Source","Type_Of_Residence","Nb_Of_Products","Prod_Closed_Date","Prod_Category"
9543,0,"Non Existing Client","20/10/1963","26/04/2012","NP_Client","University","Married",2,1,"36",1,"C","26/04/2012","Sales","Owned",1,"","B"
8970,0,"Existing Client","03/07/1964","10/04/2011","NP_Client","University","Married",0,15,"36",1,"C","05/04/2012","Sales","Owned",1,"","B"
6537,0,"Non Existing Client","29/08/1982","11/01/2012","NP_Client","Master/PhD","Single",0,29,"4,2",0,"C","12/01/2012","Branch","Parents",1,"","B"
6864,0,"Non Existing Client","24/09/1970","11/01/2012","NP_Client","University","Married",0,1,"25",1,"C","29/01/2012","Sales","Owned",1,"","D"
5552,0,"Non Existing Client","23/02/1980","06/12/2011","NP_Client","University","Married",0,7,"18",1,"C","06/12/2011","Sales","New rent",1,"","B"
4866,0,"Non Existing Client","17/12/1960","09/11/2011","NP_Client","University","Married",0,10,"36",3,"C","10/11/2011","Sales","Owned",1,"","B"
2069,0,"Existing Client","27/12/1979","21/11/2010","NP_Client","Master/PhD","Single",0,20,"18",5,"G","04/08/2011","Sales","Owned",1,"","C"
9429,0,"Non Existing Client","16/11/1988","17/04/2012","NP_Client","University","Single",0,1,"36",1,"C","18/04/2012","Sales","Owned",1,"","B"
3640,0,"Existing Client","29/01/1968","15/01/2008","NP_Client","Master/PhD","Married",3,10,"50",10,"G","09/10/2011","Sales","Owned",1,"","C"
6977,0,"Existing Client","01/09/1982","21/01/2008","P_Client","University","Married",2,29,"135,156",3,"G","09/02/2012","Branch","Parents",1,"","G"
8806,0,"Existing Client","26/11/1951","01/07/2005","NP_Client","University","Divorced",0,30,"1000",30,"P","06/03/2012","Branch","Owned",1,"","E"
6686,0,"Non Existing Client","27/05/1987","17/01/2012","NP_Client","University","Married",0,30,"18",2,"C","18/01/2012","Sales","Owned",1,"","B"
7100,0,"Existing Client","04/03/1988","08/06/2011","NP_Client","University","Single",0,0,"36",0,"C","31/01/2012","Branch","Owned",1,"","J"
3698,0,"Existing Client","24/10/1973","31/03/2009","NP_Client","Master/PhD","Married",0,10,"50",12,"G","04/10/2011","Sales","Owned",1,"","C"
5695,0,"Non Existing Client","28/04/1959","06/12/2011","NP_Client","University","Married",3,1,"36",1,"C","22/12/2011","Sales","Owned",1,"","K"
7453,0,"Non Existing Client","17/03/1969","13/02/2012","NP_Client","University","Married",0,10,"36",10,"C","14/02/2012","Sales","Owned",1,"","D"
3206,0,"Non Existing Client","26/08/1956","13/09/2011","NP_Client","University","Married",1,1,"36",1,"C","15/09/2011","Sales","Owned",1,"","D"
1826,0,"Non Existing Client","12/02/1959","17/07/2011","NP_Client","University","Married",2,15,"30",1,"C","25/07/2011","Sales","Owned",1,"","D"
2205,1,"Existing Client","10/07/1987","26/07/2011","NP_Client","University","Married",0,15,"42",1,"C","16/08/2011","Sales","Owned",1,"31/05/2012","L"
1741,0,"Non Existing Client","22/09/1973","21/07/2011","NP_Client","University","Married",2,1,"20",1,"C","26/07/2011","Sales","Owned",1,"","D"
2927,0,"Existing Client","29/09/1989","08/11/2010","NP_Client","University","Single",0,20,"24",0,"C","21/09/2011","Branch","Owned",1,"09/01/2013","J"
6037,0,"Existing Client","04/09/1964","14/05/2009","NP_Client","University","Married",0,10,"36",1,"C","19/01/2012","Sales","Owned",2,"04/03/2013","B"
8183,0,"Non Existing Client","26/10/1981","27/02/2012","NP_Client","University","Married",0,1,"36",1,"C","28/02/2012","Sales","Owned",1,"","B"
4983,0,"Non Existing Client","19/09/1956","15/11/2011","NP_Client","University","Married",3,57,"240",11,"C","17/11/2011","Branch","Owned",1,"","B"
3240,0,"Non Existing Client","30/11/1984","05/09/2011","NP_Client","Secondary or Less","Single",0,16,"21",3,"C","18/09/2011","Branch","Owned",1,"","B"
6302,0,"Non Existing Client","20/05/1973","25/12/2011","NP_Client","University","Married",0,15,"30",1,"C","03/01/2012","Sales","Owned",1,"","D"
5651,0,"Non Existing Client","16/09/1988","11/12/2011","NP_Client","University","Single",0,1,"36",1,"C","12/12/2011","Sales","Owned",1,"","B"
735,0,"Non Existing Client","01/02/1972","29/05/2011","NP_Client","Master/PhD","Married",3,2,"18",1,"C","30/05/2011","Sales","Owned",1,"","B"
6045,0,"Existing Client","20/03/1979","08/07/2009","NP_Client","University","Married",0,10,"36",3,"C","05/01/2012","Sales","Owned",2,"04/02/2013","B"
636,0,"Existing Client","15/02/1985","30/05/2010","P_Client","University","Single",0,20,"39,6",2,"C","12/06/2011","Branch","Old rent",1,"","G"
2684,0,"Non Existing Client","02/03/1956","17/07/2011","NP_Client","University","Married",7,50,"36",50,"C","30/07/2011","Sales","Owned",1,"","B"
7043,0,"Existing Client","22/04/1978","24/11/2009","NP_Client","Master/PhD","Married",2,4,"150",8,"G","15/02/2012","Branch","Parents",3,"13/03/2013","C"
2609,0,"Non Existing Client","07/04/1981","17/08/2011","NP_Client","University","Single",0,15,"30",1,"C","22/08/2011","Branch","Owned",2,"24/06/2012","B"
6320,0,"Non Existing Client","07/11/1990","20/12/2011","NP_Client","University","Single",0,15,"30",1,"C","04/01/2012","Sales","Owned",1,"","B"
9297,0,"Non Existing Client","08/05/1956","05/04/2012","NP_Client","University","Married",0,15,"36",1,"C","11/04/2012","Sales","Owned",1,"15/05/2013","B"
6232,0,"Non Existing Client","09/12/1979","27/12/2011","NP_Client","University","Married",0,15,"30",1,"C","02/01/2012","Sales","Owned",1,"","D"
1338,0,"Existing Client","20/07/1981","24/05/2011","NP_Client","University","Single",0,15,"48",4,"G","06/07/2011","Branch","Owned",1,"","L"
6719,0,"Non Existing Client","21/12/1975","18/01/2012","NP_Client","University","Married",0,15,"36",1,"C","19/01/2012","Sales","Owned",1,"30/05/2013","B"
3903,0,"Existing Client","23/03/1959","28/09/2011","NP_Client","University","Married",0,15,"50",1,"G","19/10/2011","Sales","Owned",1,"","C"
4828,0,"Non Existing Client","01/01/1986","01/11/2011","NP_Client","University","Single",0,15,"56,4",3,"G","02/11/2011","Branch","Owned",2,"23/08/2012","B"
2133,0,"Non Existing Client","23/12/1954","12/08/2011","NP_Client","University","Married",0,20,"36",20,"C","14/08/2011","Branch","Owned",1,"","D"
8687,0,"Non Existing Client","29/10/1963","25/03/2012","NP_Client","University","Married",2,1,"36",1,"C","28/03/2012","Sales","Owned",2,"11/12/2012","B"
5110,0,"Existing Client","16/08/1971","29/12/1998","NP_Client","University","Married",0,10,"50",10,"G","02/11/2011","Sales","Owned",1,"","B"
3331,0,"Non Existing Client","29/11/1976","18/09/2011","NP_Client","University","Married",2,22,"18",2,"C","19/09/2011","Sales","Owned",1,"","B"
9511,0,"Non Existing Client","04/11/1956","23/04/2012","NP_Client","University","Married",0,10,"36",3,"C","24/04/2012","Sales","Owned",1,"","B"
2792,0,"Existing Client","04/09/1981","31/12/2007","P_Client","University","Single",0,30,"32,308",3,"C","27/09/2011","Branch","Parents",1,"04/03/2013","G"
7137,0,"Non Existing Client","28/10/1949","28/12/2011","NP_Client","University","Married",3,10,"36",1,"C","01/02/2012","Sales","Owned",1,"","B"
8793,0,"Existing Client","01/07/1948","02/07/2006","NP_Client","Master/PhD","Married",1,5,"150",5,"C","05/03/2012","Sales","Owned",1,"","B"
6757,0,"Non Existing Client","06/02/1970","19/01/2012","NP_Client","University","Married",0,10,"36",3,"C","22/01/2012","Sales","Owned",1,"","B"
4509,0,"Existing Client","12/01/1968","15/01/1998","NP_Client","University","Married",0,40,"50",20,"C","03/10/2011","Sales","Old rent",1,"","B"
1596,1,"Non Existing Client","28/09/1978","17/07/2011","NP_Client","University","Married",2,7,"36",3,"C","31/07/2011","Branch","Owned",1,"30/11/2011","B"
7460,0,"Non Existing Client","25/07/1979","14/02/2012","NP_Client","University","Married",0,10,"36",1,"C","15/02/2012","Sales","Owned",1,"","B"
7409,0,"Non Existing Client","01/09/1970","12/02/2012","NP_Client","University","Single",0,10,"36",3,"C","13/02/2012","Sales","Owned",1,"","B"
8059,0,"Existing Client","09/06/1974","08/02/2012","NP_Client","University","Married",1,20,"49,92",5,"C","13/03/2012","Sales","Owned",1,"30/05/2013","L"
5947,0,"Non Existing Client","01/01/1982","26/12/2011","NP_Client","University","Married",0,15,"30",1,"C","04/01/2012","Sales","Owned",1,"20/05/2013","D"
3968,1,"Non Existing Client","11/09/1972","02/10/2011","NP_Client","University","Married",2,7,"20",1,"C","03/10/2011","Sales","Owned",1,"","D"
2791,0,"Existing Client","13/04/1982","24/12/2007","NP_Client","University","Single",0,29,"36",4,"G","18/09/2011","Branch","Owned",1,"","B"
8484,0,"Non Existing Client","30/09/1988","12/03/2012","NP_Client","University","Single",0,23,"30",1,"G","15/03/2012","Branch","Parents",1,"","B"
1883,0,"Existing Client","27/01/1983","10/01/2007","NP_Client","University","Single",0,23,"36",5,"C","04/08/2011","Branch","Parents",1,"","J"
5627,0,"Non Existing Client","04/06/1976","07/12/2011","NP_Client","University","Married",2,5,"25",1,"C","11/12/2011","Sales","Owned",1,"","D"
4262,0,"Non Existing Client","14/04/1949","17/10/2011","NP_Client","Master/PhD","Married",3,50,"42,744",1,"C","20/10/2011","Sales","Owned",1,"","M"
2532,0,"Non Existing Client","05/11/1982","17/08/2011","NP_Client","University","Married",0,10,"36",1,"C","18/08/2011","Sales","Owned",1,"","B"
6153,0,"Existing Client","13/01/1953","28/11/2011","NP_Client","University","Married",5,1,"36",1,"G","05/01/2012","Sales","Owned",1,"","C"
4161,0,"Non Existing Client","25/12/1983","13/10/2011","NP_Client","University","Married",0,12,"18",2,"C","16/10/2011","Sales","Owned",1,"","D"
2496,0,"Non Existing Client","21/09/1985","15/08/2011","NP_Client","University","Married",1,2,"400",1,"C","16/08/2011","Branch","Owned",1,"","A"
3730,0,"Existing Client","23/01/1959","15/10/2009","NP_Client","Master/PhD","Married",2,2,"18",2,"C","03/10/2011","Sales","Owned",1,"","B"
5136,0,"Existing Client","19/02/1953","04/01/2006","NP_Client","University","Married",2,10,"36",3,"C","22/12/2011","Sales","Owned",1,"","C"
5196,0,"Existing Client","20/09/1954","09/04/2009","P_Client","University","Married",3,10,"143,844",10,"G","21/12/2011","Branch","Owned",1,"","G"
7627,0,"Non Existing Client","12/07/1985","19/02/2012","NP_Client","University","Married",1,1,"36",1,"C","22/02/2012","Sales","Owned",1,"","K"
5652,0,"Non Existing Client","16/11/1967","11/12/2011","NP_Client","University","Married",2,10,"36",3,"C","14/12/2011","Sales","Owned",1,"","D"
1436,0,"Non Existing Client","27/09/1978","05/07/2011","NP_Client","Master/PhD","Married",0,1,"20",1,"C","06/07/2011","Sales","Owned",1,"","D"
7323,0,"Non Existing Client","24/04/1961","07/02/2012","NP_Client","University","Married",5,10,"36",1,"C","12/02/2012","Sales","Owned",1,"","B"
6707,0,"Non Existing Client","05/11/1973","18/01/2012","NP_Client","University","Married",0,15,"36",1,"C","19/01/2012","Sales","Owned",1,"","B"
3014,1,"Existing Client","19/08/1969","25/08/2011","NP_Client","University","Married",0,1,"36",1,"C","11/09/2011","Sales","New rent",1,"31/07/2012","L"
6437,1,"Non Existing Client","22/10/1987","03/01/2012","NP_Client","University","Single",0,10,"36",3,"C","05/01/2012","Sales","Owned",1,"31/03/2013","D"
6493,1,"Non Existing Client","27/04/1957","09/01/2012","NP_Client","University","Married",0,1,"25",1,"C","10/01/2012","Sales","Owned",1,"29/11/2012","D"
8007,0,"Existing Client","08/04/1980","28/04/2011","NP_Client","University","Married",0,15,"36",1,"C","15/03/2012","Sales","Owned",1,"26/08/2012","B"
8515,0,"Non Existing Client","05/05/1987","15/03/2012","NP_Client","University","Single",0,15,"36",1,"C","18/03/2012","Sales","Owned",1,"21/04/2013","B"
755,0,"Non Existing Client","01/01/1961","01/06/2011","NP_Client","University","Married",2,22,"18",1,"C","02/06/2011","Sales","Owned",1,"","B"
7094,0,"Existing Client","01/03/1970","18/04/2011","NP_Client","University","Married",1,30,"4000",22,"P","16/02/2012","Branch","Owned",1,"","E"
2979,0,"Non Existing Client","19/12/1982","28/08/2011","NP_Client","University","Married",2,15,"90",2,"C","29/08/2011","Branch","Owned",1,"","K"
8908,0,"Existing Client","30/09/1967","25/05/2009","NP_Client","University","Married",5,10,"36",3,"C","03/04/2012","Sales","Owned",1,"08/04/2013","B"
458,0,"Non Existing Client","04/05/1956","25/05/2011","NP_Client","University","Married",4,15,"18",2,"C","30/05/2011","Branch","Owned",2,"25/06/2012","B"
9413,0,"Non Existing Client","22/10/1956","08/04/2012","NP_Client","University","Married",0,10,"36",10,"C","23/04/2012","Sales","Owned",1,"04/01/2013","B"
9198,0,"Non Existing Client","29/08/1989","03/04/2012","NP_Client","University","Married",0,10,"36",1,"C","04/04/2012","Sales","Owned",1,"","A"
6071,0,"Existing Client","03/02/1963","25/05/2010","NP_Client","University","Married",3,10,"36",3,"G","28/12/2011","Sales","Owned",1,"","C"
1469,0,"Non Existing Client","04/09/1961","07/07/2011","NP_Client","Master/PhD","Married",0,12,"20",1,"C","11/07/2011","Sales","Owned",1,"","B"
6091,0,"Existing Client","30/05/1952","31/10/2010","NP_Client","University","Married",2,15,"36",15,"C","15/01/2012","Sales","Owned",1,"","D"
2949,0,"Existing Client","05/06/1977","16/01/2011","NP_Client","Master/PhD","Married",2,3,"72",12,"G","06/09/2011","Branch","Owned",1,"","C"
2088,0,"Existing Client","13/07/1984","16/01/2011","P_Client","University","Single",0,27,"45",4,"C","31/07/2011","Branch","Owned",1,"","G"
1950,0,"Non Existing Client","18/10/1964","02/08/2011","NP_Client","Master/PhD","Married",0,15,"27,6",21,"C","10/08/2011","Branch","Owned",1,"","D"
8765,0,"Existing Client","12/08/1962","31/10/2001","P_Client","Diploma","Married",6,10,"126,696",22,"G","14/03/2012","Branch","Owned",1,"","H"
4601,0,"Existing Client","29/06/1988","20/12/2009","NP_Client","University","Single",0,1,"36",1,"C","10/11/2011","Sales","Owned",1,"","B"
4450,0,"Non Existing Client","02/03/1988","24/10/2011","NP_Client","University","Single",0,1,"36",1,"C","29/10/2011","Sales","Owned",1,"","B"
2827,0,"Existing Client","30/07/1986","15/03/2009","P_Client","University","Single",0,25,"25",1,"C","12/09/2011","Branch","Old rent",1,"","B"
7633,0,"Non Existing Client","12/04/1953","21/02/2012","NP_Client","University","Married",0,1,"25",1,"C","26/02/2012","Sales","Owned",1,"","B"
656,0,"Existing Client","18/06/1983","08/11/2010","P_Client","University","Single",0,28,"24",3,"C","12/06/2011","Sales","Parents",1,"","G"
6392,0,"Non Existing Client","20/01/1978","03/01/2012","NP_Client","University","Married",0,1,"36",1,"C","05/01/2012","Sales","Owned",1,"","B"
4075,0,"Non Existing Client","05/08/1975","09/10/2011","NP_Client","University","Married",2,6,"20",1,"C","10/10/2011","Sales","Owned",2,"","B"
8863,0,"Existing Client","28/07/1978","12/12/2007","NP_Client","University","Married",3,3,"600",14,"P","17/04/2012","Branch","Owned",1,"","E"
7142,0,"Non Existing Client","09/07/1982","03/01/2012","NP_Client","University","Married",1,5,"36",10,"C","05/01/2012","Sales","Owned",1,"","D"
2901,1,"Existing Client","29/05/1959","02/08/2010","NP_Client","University","Widowed",0,20,"36",1,"C","13/09/2011","Sales","Owned",1,"18/09/2012","B"
5578,1,"Existing Client","11/01/1990","08/12/2011","NP_Client","University","Single",0,2,"36",2,"C","18/12/2011","Sales","Owned",1,"29/11/2012","L"
9323,0,"Non Existing Client","20/04/1958","11/04/2012","NP_Client","University","Married",2,10,"36",1,"C","12/04/2012","Sales","Owned",1,"","B"
6467,1,"Non Existing Client","24/01/1982","02/01/2012","NP_Client","University","Single",0,10,"36",3,"C","12/01/2012","Sales","Owned",1,"29/11/2012","C"
6665,0,"Non Existing Client","24/02/1970","28/12/2011","NP_Client","University","Married",0,10,"36",1,"C","17/01/2012","Sales","Owned",1,"","B"
1607,1,"Non Existing Client","04/08/1962","19/07/2011","NP_Client","University","Married",2,4,"20",1,"C","20/07/2011","Branch","Owned",1,"18/03/2012","B"
8753,0,"Existing Client","24/10/1971","28/10/1997","NP_Client","University","Single",2,20,"150",15,"P","06/03/2012","Branch","Owned",1,"","E"
1363,0,"Existing Client","20/06/1963","26/06/2011","NP_Client","Master/PhD","Married",1,20,"50",3,"C","20/07/2011","Sales","Owned",1,"","C"
5541,0,"Non Existing Client","04/10/1980","04/12/2011","NP_Client","University","Single",0,1,"36",1,"C","06/12/2011","Sales","Owned",1,"","B"
299,0,"Non Existing Client","12/03/1981","11/05/2011","NP_Client","University","Married",2,15,"40",1,"C","12/05/2011","Sales","Owned",1,"","B"
8867,0,"Existing Client","04/04/1975","05/03/2008","NP_Client","University","Married",2,10,"200",10,"P","28/03/2012","Branch","Owned",1,"","E"
7278,0,"Non Existing Client","01/01/1968","02/02/2012","NP_Client","University","Married",0,15,"36",1,"C","06/02/2012","Sales","Owned",1,"","B"
2241,0,"Non Existing Client","07/04/1982","03/07/2011","NP_Client","University","Married",3,6,"60",5,"C","01/08/2011","Branch","Owned",1,"","K"
8832,0,"Existing Client","30/10/1964","13/10/2005","P_Client","University","Married",0,6,"33,312",18,"C","12/04/2012","Branch","Old rent",1,"14/03/2013","H"
8387,0,"Non Existing Client","05/10/1968","11/03/2012","NP_Client","University","Married",0,1,"36",1,"C","12/03/2012","Sales","Owned",1,"","D"
2893,0,"Existing Client","17/11/1981","20/06/2010","NP_Client","University","Married",1,4,"20",1,"C","06/09/2011","Sales","Owned",1,"","D"
8371,0,"Non Existing Client","20/02/1968","26/02/2012","NP_Client","University","Married",3,10,"25",1,"C","11/03/2012","Sales","Owned",1,"","B"
8623,0,"Non Existing Client","24/03/1985","21/03/2012","NP_Client","University","Married",2,10,"36",3,"C","22/03/2012","Sales","Owned",1,"","B"
9077,1,"Non Existing Client","29/06/1984","27/03/2012","NP_Client","University","Married",0,2,"18",2,"C","28/03/2012","Sales","Owned",1,"29/11/2012","B"
4139,0,"Non Existing Client","14/12/1957","04/10/2011","NP_Client","University","Married",5,1,"36",1,"C","13/10/2011","Sales","Owned",1,"","C"
2781,0,"Existing Client","09/07/1974","25/10/2007","NP_Client","University","Married",0,1,"200",1,"C","13/09/2011","Sales","Owned",1,"","D"
2926,0,"Existing Client","13/07/1986","03/11/2010","NP_Client","University","Single",0,9,"34,8",0,"C","18/09/2011","Sales","New rent",1,"","J"
50,0,"Existing Client","06/02/1961","11/03/2008","NP_Client","University","Single",0,5,"48",1,"G","09/05/2011","Branch","Owned",1,"","K"
